AgBAL001	 Pop_0 	Agerm1_02 	170 	176
AgBAL012	 Pop_0 	Aschau1_05 	175 	185
AgBAL013	 Pop_0 	Aschau1_05 	175 	175
AgBAL014	 Pop_0 	Aschau1_05 	175 	175
AgBAL015	 Pop_0 	Aschau1_05 	175 	175
AgBAL016	 Pop_0 	Aschau1_05 	175 	175
AgBAL017	 Pop_0 	Aschau1_05 	175 	175
AgBAL018	 Pop_0 	Aschau1_05 	175 	185
AgBAL020	 Pop_0 	Aschau1_05 	175 	203
AgBAL021	 Pop_0 	Aschau1_05 	185 	187
AgBAL022	 Pop_0 	Aschau1_05 	175 	175
AgBAL023	 Pop_0 	Aschau1_05 	175 	175
AgBAL024	 Pop_0 	Aschau1_05 	175 	175
AgBAL025	 Pop_0 	Aschau1_05 	175 	175
AgBAL026	 Pop_0 	Aschau1_05 	175 	175
AgBAL027	 Pop_0 	Aschau1_05 	175 	175
AgBAL028	 Pop_0 	Aschau1_05 	175 	175
AgBAL029	 Pop_0 	Aschau1_05 	175 	175
AgBAL030	 Pop_0 	Aschau1_05 	175 	175
AgBAL032	 Pop_0 	Aschau1_05 	175 	175
AgBMR005	 Pop_0 	Aschau1_05 	185 	185
AgBMR006	 Pop_0 	Aschau1_05 	175 	181
AgBMR007	 Pop_0 	Aschau1_05 	175 	183
AgBMR009	 Pop_0 	Aschau1_05 	175 	185
AgBMR010	 Pop_0 	Aschau1_05 	175 	175
AgBMR011	 Pop_0 	Aschau1_05 	175 	181
AgBMR012	 Pop_0 	Aschau1_05 	175 	183
AgBMR013	 Pop_0 	Aschau1_05 	175 	183
AgBMR014	 Pop_0 	Aschau1_05 	175 	187
AgBMR016	 Pop_0 	Aschau1_05 	185 	185
AgBMR017	 Pop_0 	Aschau1_05 	183 	183
AgBMR018	 Pop_0 	Aschau1_05 	183 	187
AgBMR019	 Pop_0 	Aschau1_05 	0 	0
AgBMR020	 Pop_0 	Aschau1_05 	187 	187
AgBMR021	 Pop_0 	Aschau1_05 	175 	183
AgBMR022	 Pop_0 	Aschau1_05 	181 	181
AgBMR023	 Pop_0 	Aschau1_05 	179 	181
AgBMR024	 Pop_0 	Aschau1_05 	181 	183
AgBMR025	 Pop_0 	Aschau1_05 	175 	185
AgBMR026	 Pop_0 	Aschau1_05 	175 	183
AgBMR027	 Pop_0 	Aschau1_05 	181 	189
AgBMR029	 Pop_0 	Aschau1_05 	169 	187
AgBMR030	 Pop_0 	Aschau1_05 	175 	183
AgBMR031	 Pop_0 	Aschau1_05 	169 	171
AgBMR032	 Pop_0 	Aschau1_05 	181 	201
AgBMR033	 Pop_0 	Aschau1_05 	181 	183
AgBMR034	 Pop_0 	Aschau1_05 	175 	191
AgBMR035	 Pop_0 	Aschau1_05 	175 	203
AgBMR036	 Pop_0 	Aschau1_05 	183 	187
AgBMR037	 Pop_0 	Aschau1_05 	169 	187
AgBMR038	 Pop_0 	Aschau1_05 	181 	183
AgBPA001	 Pop_0 	Aschau1_05 	175 	175
AgBPA002	 Pop_0 	Aschau1_05 	183 	191
AgBPA003	 Pop_0 	Aschau1_05 	175 	203
AgBPA004	 Pop_0 	Aschau1_05 	175 	181
AgBPA005	 Pop_0 	Aschau1_05 	175 	175
AgBPA006	 Pop_0 	Aschau1_05 	175 	175
AgBPA007	 Pop_0 	Aschau1_05 	175 	183
AgBPA008	 Pop_0 	Aschau1_05 	175 	175
AgBPA009	 Pop_0 	Aschau1_05 	176 	187
AgBPA010	 Pop_0 	Aschau1_05 	175 	175
AgBPA011	 Pop_0 	Aschau1_05 	175 	175
AgBPA012	 Pop_0 	Aschau1_05 	175 	175
AgBPA013	 Pop_0 	Aschau1_05 	175 	176
AgBPA014	 Pop_0 	Aschau1_05 	175 	185
AgBPA015	 Pop_0 	Aschau1_05 	176 	187
AgBPA016	 Pop_0 	Aschau1_05 	175 	175
AgBPA017	 Pop_0 	Aschau1_05 	175 	175
AgBPA018	 Pop_0 	Aschau1_05 	175 	185
AgBPA019	 Pop_0 	Aschau1_05 	176 	176
AgBPA020	 Pop_0 	Aschau1_05 	185 	193
AgBPA021	 Pop_0 	Aschau1_05 	176 	176
AgBPA022	 Pop_0 	Aschau1_05 	175 	175
AgBPA023	 Pop_0 	Aschau1_05 	175 	175
AgBPA024	 Pop_0 	Aschau1_05 	175 	187
AgBPA025	 Pop_0 	Aschau1_05 	176 	191
AgBPA026	 Pop_0 	Aschau1_05 	189 	189
AgBPA027	 Pop_0 	Aschau1_05 	176 	191
AgBPA028	 Pop_0 	Aschau1_05 	195 	195
AgBPB001	 Pop_0 	Aschau1_05 	0 	0
AgBPB002	 Pop_0 	Aschau1_05 	185 	185
AgBPB003	 Pop_0 	Aschau1_05 	175 	175
AgBPB004	 Pop_0 	Aschau1_05 	175 	183
AgBPB005	 Pop_0 	Aschau1_05 	169 	175
AgBPB006	 Pop_0 	Aschau1_05 	175 	183
AgBPB007	 Pop_0 	Aschau1_05 	175 	175
AgBPB008	 Pop_0 	Aschau1_05 	175 	185
AgBPB009	 Pop_0 	Aschau1_05 	183 	183
AgBPB010	 Pop_0 	Aschau1_05 	175 	175
AgBPB011	 Pop_0 	Aschau1_05 	175 	193
AgBPB012	 Pop_0 	Aschau1_05 	175 	185
AgBPB013	 Pop_0 	Aschau1_05 	175 	183
AgBPB014	 Pop_0 	Aschau1_05 	169 	187
AgBPB015	 Pop_0 	Aschau1_05 	181 	193
AgBPB016	 Pop_0 	Aschau1_05 	169 	191
AgBPB017	 Pop_0 	Aschau1_05 	175 	175
AgBPB018	 Pop_0 	Aschau1_05 	175 	183
AgBPB019	 Pop_0 	Aschau1_05 	175 	191
AgBPB020	 Pop_0 	Aschau1_05 	183 	201
AgBPB021	 Pop_0 	Aschau1_05 	183 	183
AgBPB022	 Pop_0 	Aschau1_05 	0 	0
AgBPB023	 Pop_0 	Aschau1_05 	0 	0
AgBPB024	 Pop_0 	Aschau1_05 	0 	0
AgBPB025	 Pop_0 	Aschau1_05 	0 	0
AgBPB026	 Pop_0 	Aschau1_05 	175 	185
AgBPB027	 Pop_0 	Aschau1_05 	183 	185
AgBTM001	 Pop_1 	Aschau1_05 	169 	169
AgBTM002	 Pop_1 	Aschau1_05 	169 	169
AgBTM003	 Pop_1 	Aschau1_05 	169 	169
AgBTM004	 Pop_1 	Aschau1_05 	169 	169
AgBTM005	 Pop_1 	Aschau1_05 	169 	169
AgBTM006	 Pop_1 	Aschau1_05 	169 	169
AgBTM007	 Pop_1 	Aschau1_05 	169 	173
AgBTM008	 Pop_1 	Aschau1_05 	169 	169
AgBTM009	 Pop_1 	Aschau1_05 	169 	169
AgBTM010	 Pop_1 	Aschau1_05 	169 	169
AgBTM011	 Pop_1 	Aschau1_05 	169 	169
AgBTM012	 Pop_1 	Aschau1_05 	169 	169
AgBTM013	 Pop_1 	Aschau1_05 	169 	169
AgBTM014	 Pop_1 	Aschau1_05 	169 	169
AgBTM015	 Pop_1 	Aschau1_05 	169 	169
AgBTM016	 Pop_1 	Aschau1_05 	169 	173
AgBTM017	 Pop_1 	Aschau1_05 	169 	169
AgBTM018	 Pop_1 	Aschau1_05 	169 	169
AgBTM019	 Pop_1 	Aschau1_05 	169 	169
AgBTM020	 Pop_1 	Aschau1_05 	169 	169
AgBTM021	 Pop_1 	Aschau1_05 	169 	169
AgBTM022	 Pop_1 	Aschau1_05 	169 	169
AgBTM023	 Pop_1 	Aschau1_05 	169 	169
AgBTM024	 Pop_1 	Aschau1_05 	169 	169
AgBTM025	 Pop_1 	Aschau1_05 	169 	169
AgBTM026	 Pop_1 	Aschau1_05 	169 	169
AgBTM027	 Pop_1 	Aschau1_05 	169 	169
AgBTM028	 Pop_1 	Aschau1_05 	169 	173
AgBTM029	 Pop_1 	Aschau1_05 	169 	169
AgBTM030	 Pop_1 	Aschau1_05 	169 	169
AgBTM031	 Pop_1 	Aschau1_05 	169 	169
AgBTM032	 Pop_1 	Aschau1_05 	169 	169
AgBPN001	 Pop_0 	Aschau1_05 	175 	175
AgBPN002	 Pop_0 	Aschau1_05 	175 	175
AgBPN003	 Pop_0 	Aschau1_05 	175 	175
AgBPN004	 Pop_0 	Aschau1_05 	175 	183
AgBPN005	 Pop_0 	Aschau1_05 	175 	175
AgBPN006	 Pop_0 	Aschau1_05 	175 	175
AgBPN007	 Pop_0 	Aschau1_05 	175 	175
AgBPN008	 Pop_0 	Aschau1_05 	175 	175
AgBPN009	 Pop_0 	Aschau1_05 	175 	175
AgBPN010	 Pop_0 	Aschau1_05 	175 	181
AgBPN011	 Pop_0 	Aschau1_05 	175 	175
AgBPN012	 Pop_0 	Aschau1_05 	175 	175
AgBPN013	 Pop_0 	Aschau1_05 	173 	175
AgBPN014	 Pop_0 	Aschau1_05 	175 	175
AgBPN015	 Pop_0 	Aschau1_05 	175 	181
AgBPN016	 Pop_0 	Aschau1_05 	175 	175
AgBPN017	 Pop_0 	Aschau1_05 	175 	175
AgBPN018	 Pop_0 	Aschau1_05 	175 	175
AgBPN019	 Pop_0 	Aschau1_05 	175 	175
AgBPN020	 Pop_0 	Aschau1_05 	175 	175
AgBPN021	 Pop_0 	Aschau1_05 	175 	175
AgBPN022	 Pop_0 	Aschau1_05 	175 	175
AgBPN023	 Pop_0 	Aschau1_05 	175 	175
AgBPN024	 Pop_0 	Aschau1_05 	175 	183
AgBPN025	 Pop_0 	Aschau1_05 	175 	185
AgBPN026	 Pop_0 	Aschau1_05 	175 	175
AgBPN027	 Pop_0 	Aschau1_05 	175 	181
AgBPN028	 Pop_0 	Aschau1_05 	175 	175
AgBPN029	 Pop_0 	Aschau1_05 	175 	175
AgBPR003	 Pop_0 	Aschau1_05 	169 	169
AgBPR004	 Pop_0 	Aschau1_05 	169 	169
AgBPR006	 Pop_0 	Aschau1_05 	169 	169
AgBPR008	 Pop_0 	Aschau1_05 	169 	176
AgBPR010	 Pop_0 	Aschau1_05 	175 	175
AgBAL001	 Pop_0 	Aschau1_06 	176 	178
AgBAL002	 Pop_0 	Aschau1_06 	172 	176
AgBAL003	 Pop_0 	Aschau1_06 	170 	184
AgBAL004	 Pop_0 	Aschau1_06 	176 	184
AgBAL005	 Pop_0 	Aschau1_06 	170 	186
AgBAL006	 Pop_0 	Aschau1_06 	176 	176
AgBAL007	 Pop_0 	Aschau1_06 	176 	176
AgBAL008	 Pop_0 	Aschau1_06 	170 	176
AgBAL010	 Pop_0 	Aschau1_06 	176 	178
AgBAL011	 Pop_0 	Aschau1_06 	176 	178
AgBAL012	 Pop_0 	Aschau1_06 	176 	176
AgBAL013	 Pop_0 	Aschau1_06 	174 	186
AgBAL014	 Pop_0 	Aschau1_06 	170 	176
AgBAL015	 Pop_0 	Aschau1_06 	176 	176
AgBAL016	 Pop_0 	Aschau1_06 	176 	176
AgBAL017	 Pop_0 	Aschau1_06 	0 	0
AgBAL018	 Pop_0 	Aschau1_06 	170 	174
AgBAL020	 Pop_0 	Aschau1_06 	170 	184
AgBAL021	 Pop_0 	Aschau1_06 	176 	176
AgBAL022	 Pop_0 	Aschau1_06 	170 	170
AgBAL023	 Pop_0 	Aschau1_06 	176 	176
AgBAL024	 Pop_0 	Aschau1_06 	176 	178
AgBAL025	 Pop_0 	Aschau1_06 	170 	176
AgBAL026	 Pop_0 	Aschau1_06 	170 	178
AgBAL027	 Pop_0 	Aschau1_06 	176 	176
AgBAL028	 Pop_0 	Aschau1_06 	170 	176
AgBAL029	 Pop_0 	Aschau1_06 	170 	176
AgBAL030	 Pop_0 	Aschau1_06 	170 	178
AgBAL032	 Pop_0 	Aschau1_06 	178 	184
AgBMR005	 Pop_0 	Aschau1_06 	170 	176
AgBMR006	 Pop_0 	Aschau1_06 	176 	184
AgBMR007	 Pop_0 	Aschau1_06 	170 	184
AgBMR009	 Pop_0 	Aschau1_06 	172 	184
AgBMR010	 Pop_0 	Aschau1_06 	170 	170
AgBMR011	 Pop_0 	Aschau1_06 	170 	184
AgBMR012	 Pop_0 	Aschau1_06 	172 	184
AgBMR013	 Pop_0 	Aschau1_06 	182 	184
AgBMR014	 Pop_0 	Aschau1_06 	170 	170
AgBMR016	 Pop_0 	Aschau1_06 	172 	184
AgBMR017	 Pop_0 	Aschau1_06 	170 	172
AgBMR018	 Pop_0 	Aschau1_06 	170 	172
AgBMR019	 Pop_0 	Aschau1_06 	170 	184
AgBMR020	 Pop_0 	Aschau1_06 	170 	170
AgBMR021	 Pop_0 	Aschau1_06 	170 	170
AgBMR022	 Pop_0 	Aschau1_06 	184 	184
AgBMR023	 Pop_0 	Aschau1_06 	176 	184
AgBMR024	 Pop_0 	Aschau1_06 	170 	170
AgBMR025	 Pop_0 	Aschau1_06 	170 	172
AgBMR026	 Pop_0 	Aschau1_06 	170 	176
AgBMR027	 Pop_0 	Aschau1_06 	170 	184
AgBMR029	 Pop_0 	Aschau1_06 	170 	170
AgBMR030	 Pop_0 	Aschau1_06 	170 	170
AgBMR031	 Pop_0 	Aschau1_06 	172 	172
AgBMR032	 Pop_0 	Aschau1_06 	170 	172
AgBMR033	 Pop_0 	Aschau1_06 	170 	172
AgBMR034	 Pop_0 	Aschau1_06 	170 	170
AgBMR035	 Pop_0 	Aschau1_06 	170 	172
AgBMR036	 Pop_0 	Aschau1_06 	170 	172
AgBMR037	 Pop_0 	Aschau1_06 	170 	170
AgBMR038	 Pop_0 	Aschau1_06 	170 	170
AgBPA001	 Pop_0 	Aschau1_06 	170 	170
AgBPA002	 Pop_0 	Aschau1_06 	184 	186
AgBPA003	 Pop_0 	Aschau1_06 	170 	176
AgBPA004	 Pop_0 	Aschau1_06 	170 	170
AgBPA005	 Pop_0 	Aschau1_06 	170 	176
AgBPA006	 Pop_0 	Aschau1_06 	170 	170
AgBPA007	 Pop_0 	Aschau1_06 	170 	172
AgBPA008	 Pop_0 	Aschau1_06 	170 	170
AgBPA009	 Pop_0 	Aschau1_06 	170 	170
AgBPA010	 Pop_0 	Aschau1_06 	170 	170
AgBPA011	 Pop_0 	Aschau1_06 	170 	170
AgBPA012	 Pop_0 	Aschau1_06 	170 	170
AgBPA013	 Pop_0 	Aschau1_06 	170 	170
AgBPA014	 Pop_0 	Aschau1_06 	170 	184
AgBPA015	 Pop_0 	Aschau1_06 	170 	170
AgBPA016	 Pop_0 	Aschau1_06 	170 	170
AgBPA017	 Pop_0 	Aschau1_06 	170 	170
AgBPA018	 Pop_0 	Aschau1_06 	170 	170
AgBPA019	 Pop_0 	Aschau1_06 	170 	184
AgBPA020	 Pop_0 	Aschau1_06 	170 	184
AgBPA021	 Pop_0 	Aschau1_06 	170 	184
AgBPA022	 Pop_0 	Aschau1_06 	170 	170
AgBPA023	 Pop_0 	Aschau1_06 	170 	170
AgBPA024	 Pop_0 	Aschau1_06 	170 	170
AgBPA025	 Pop_0 	Aschau1_06 	170 	172
AgBPA026	 Pop_0 	Aschau1_06 	170 	170
AgBPA027	 Pop_0 	Aschau1_06 	170 	172
AgBPA028	 Pop_0 	Aschau1_06 	170 	170
AgBPB001	 Pop_0 	Aschau1_06 	170 	176
AgBPB002	 Pop_0 	Aschau1_06 	182 	184
AgBPB003	 Pop_0 	Aschau1_06 	172 	176
AgBPB004	 Pop_0 	Aschau1_06 	170 	170
AgBPB005	 Pop_0 	Aschau1_06 	176 	176
AgBPB006	 Pop_0 	Aschau1_06 	170 	172
AgBPB007	 Pop_0 	Aschau1_06 	176 	176
AgBPB008	 Pop_0 	Aschau1_06 	176 	184
AgBPB009	 Pop_0 	Aschau1_06 	170 	184
AgBPB010	 Pop_0 	Aschau1_06 	170 	176
AgBPB011	 Pop_0 	Aschau1_06 	170 	184
AgBPB012	 Pop_0 	Aschau1_06 	172 	176
AgBPB013	 Pop_0 	Aschau1_06 	176 	184
AgBPB014	 Pop_0 	Aschau1_06 	172 	176
AgBPB015	 Pop_0 	Aschau1_06 	176 	176
AgBPB016	 Pop_0 	Aschau1_06 	170 	172
AgBPB017	 Pop_0 	Aschau1_06 	172 	176
AgBPB018	 Pop_0 	Aschau1_06 	170 	176
AgBPB019	 Pop_0 	Aschau1_06 	170 	176
AgBPB020	 Pop_0 	Aschau1_06 	170 	170
AgBPB021	 Pop_0 	Aschau1_06 	170 	172
AgBPB022	 Pop_0 	Aschau1_06 	184 	184
AgBPB023	 Pop_0 	Aschau1_06 	184 	184
AgBPB024	 Pop_0 	Aschau1_06 	170 	184
AgBPB025	 Pop_0 	Aschau1_06 	170 	184
AgBPB026	 Pop_0 	Aschau1_06 	170 	170
AgBPB027	 Pop_0 	Aschau1_06 	184 	184
AgBTM001	 Pop_1 	Aschau1_06 	0 	0
AgBTM002	 Pop_1 	Aschau1_06 	170 	170
AgBTM003	 Pop_1 	Aschau1_06 	170 	170
AgBTM004	 Pop_1 	Aschau1_06 	170 	170
AgBTM005	 Pop_1 	Aschau1_06 	170 	170
AgBTM006	 Pop_1 	Aschau1_06 	170 	170
AgBTM007	 Pop_1 	Aschau1_06 	170 	170
AgBTM008	 Pop_1 	Aschau1_06 	0 	0
AgBTM009	 Pop_1 	Aschau1_06 	170 	170
AgBTM010	 Pop_1 	Aschau1_06 	170 	170
AgBTM011	 Pop_1 	Aschau1_06 	172 	172
AgBTM012	 Pop_1 	Aschau1_06 	0 	0
AgBTM013	 Pop_1 	Aschau1_06 	170 	170
AgBTM014	 Pop_1 	Aschau1_06 	170 	170
AgBTM015	 Pop_1 	Aschau1_06 	0 	0
AgBTM016	 Pop_1 	Aschau1_06 	0 	0
AgBTM017	 Pop_1 	Aschau1_06 	170 	170
AgBTM018	 Pop_1 	Aschau1_06 	170 	170
AgBTM019	 Pop_1 	Aschau1_06 	170 	170
AgBTM020	 Pop_1 	Aschau1_06 	170 	170
AgBTM021	 Pop_1 	Aschau1_06 	170 	170
AgBTM022	 Pop_1 	Aschau1_06 	170 	170
AgBTM023	 Pop_1 	Aschau1_06 	170 	170
AgBTM024	 Pop_1 	Aschau1_06 	170 	170
AgBTM025	 Pop_1 	Aschau1_06 	170 	170
AgBTM026	 Pop_1 	Aschau1_06 	170 	170
AgBTM027	 Pop_1 	Aschau1_06 	172 	172
AgBTM028	 Pop_1 	Aschau1_06 	172 	172
AgBTM029	 Pop_1 	Aschau1_06 	172 	172
AgBTM030	 Pop_1 	Aschau1_06 	172 	172
AgBTM031	 Pop_1 	Aschau1_06 	172 	172
AgBTM032	 Pop_1 	Aschau1_06 	0 	0
AgBPN001	 Pop_0 	Aschau1_06 	174 	174
AgBPN002	 Pop_0 	Aschau1_06 	176 	176
AgBPN003	 Pop_0 	Aschau1_06 	176 	176
AgBPN004	 Pop_0 	Aschau1_06 	170 	176
AgBPN005	 Pop_0 	Aschau1_06 	170 	176
AgBPN006	 Pop_0 	Aschau1_06 	170 	176
AgBPN007	 Pop_0 	Aschau1_06 	176 	176
AgBPN008	 Pop_0 	Aschau1_06 	176 	184
AgBPN009	 Pop_0 	Aschau1_06 	176 	178
AgBPN010	 Pop_0 	Aschau1_06 	176 	176
AgBPN011	 Pop_0 	Aschau1_06 	174 	176
AgBPN012	 Pop_0 	Aschau1_06 	172 	176
AgBPN013	 Pop_0 	Aschau1_06 	0 	0
AgBPN014	 Pop_0 	Aschau1_06 	176 	176
AgBPN015	 Pop_0 	Aschau1_06 	170 	170
AgBPN016	 Pop_0 	Aschau1_06 	176 	176
AgBPN017	 Pop_0 	Aschau1_06 	170 	176
AgBPN018	 Pop_0 	Aschau1_06 	176 	176
AgBPN019	 Pop_0 	Aschau1_06 	178 	178
AgBPN020	 Pop_0 	Aschau1_06 	174 	178
AgBPN021	 Pop_0 	Aschau1_06 	172 	176
AgBPN022	 Pop_0 	Aschau1_06 	176 	176
AgBPN023	 Pop_0 	Aschau1_06 	176 	176
AgBPN024	 Pop_0 	Aschau1_06 	170 	176
AgBPN025	 Pop_0 	Aschau1_06 	176 	178
AgBPN026	 Pop_0 	Aschau1_06 	176 	176
AgBPN027	 Pop_0 	Aschau1_06 	174 	184
AgBPN028	 Pop_0 	Aschau1_06 	174 	176
AgBPN029	 Pop_0 	Aschau1_06 	176 	176
AgBPR003	 Pop_0 	Aschau1_06 	176 	176
AgBPR004	 Pop_0 	Aschau1_06 	176 	176
AgBPR006	 Pop_0 	Aschau1_06 	176 	176
AgBPR008	 Pop_0 	Aschau1_06 	176 	176
AgBPR010	 Pop_0 	Aschau1_06 	178 	178
AgBAL001	 Pop_0 	Aschau1_08 	170 	170
AgBAL002	 Pop_0 	Aschau1_08 	172 	172
AgBAL003	 Pop_0 	Aschau1_08 	172 	172
AgBAL004	 Pop_0 	Aschau1_08 	172 	172
AgBAL005	 Pop_0 	Aschau1_08 	172 	172
AgBAL006	 Pop_0 	Aschau1_08 	172 	178
AgBAL007	 Pop_0 	Aschau1_08 	172 	172
AgBAL008	 Pop_0 	Aschau1_08 	172 	172
AgBAL010	 Pop_0 	Aschau1_08 	172 	178
AgBAL011	 Pop_0 	Aschau1_08 	172 	172
AgBAL012	 Pop_0 	Aschau1_08 	172 	172
AgBAL013	 Pop_0 	Aschau1_08 	170 	182
AgBAL014	 Pop_0 	Aschau1_08 	172 	176
AgBAL015	 Pop_0 	Aschau1_08 	172 	172
AgBAL016	 Pop_0 	Aschau1_08 	172 	178
AgBAL017	 Pop_0 	Aschau1_08 	172 	172
AgBAL018	 Pop_0 	Aschau1_08 	172 	182
AgBAL020	 Pop_0 	Aschau1_08 	172 	172
AgBAL021	 Pop_0 	Aschau1_08 	172 	172
AgBAL022	 Pop_0 	Aschau1_08 	172 	172
AgBAL023	 Pop_0 	Aschau1_08 	170 	178
AgBAL024	 Pop_0 	Aschau1_08 	172 	172
AgBAL025	 Pop_0 	Aschau1_08 	172 	178
AgBAL026	 Pop_0 	Aschau1_08 	172 	172
AgBAL027	 Pop_0 	Aschau1_08 	178 	178
AgBAL028	 Pop_0 	Aschau1_08 	172 	178
AgBAL029	 Pop_0 	Aschau1_08 	170 	172
AgBAL030	 Pop_0 	Aschau1_08 	174 	182
AgBAL032	 Pop_0 	Aschau1_08 	174 	182
AgBMR005	 Pop_0 	Aschau1_08 	172 	178
AgBMR006	 Pop_0 	Aschau1_08 	178 	182
AgBMR007	 Pop_0 	Aschau1_08 	174 	178
AgBMR009	 Pop_0 	Aschau1_08 	172 	182
AgBMR010	 Pop_0 	Aschau1_08 	176 	178
AgBMR011	 Pop_0 	Aschau1_08 	176 	180
AgBMR012	 Pop_0 	Aschau1_08 	174 	178
AgBMR013	 Pop_0 	Aschau1_08 	166 	182
AgBMR014	 Pop_0 	Aschau1_08 	172 	182
AgBMR016	 Pop_0 	Aschau1_08 	172 	180
AgBMR017	 Pop_0 	Aschau1_08 	172 	182
AgBMR018	 Pop_0 	Aschau1_08 	166 	182
AgBMR019	 Pop_0 	Aschau1_08 	172 	176
AgBMR020	 Pop_0 	Aschau1_08 	180 	180
AgBMR021	 Pop_0 	Aschau1_08 	172 	178
AgBMR022	 Pop_0 	Aschau1_08 	0 	0
AgBMR023	 Pop_0 	Aschau1_08 	0 	0
AgBMR024	 Pop_0 	Aschau1_08 	172 	182
AgBMR025	 Pop_0 	Aschau1_08 	166 	172
AgBMR026	 Pop_0 	Aschau1_08 	178 	178
AgBMR027	 Pop_0 	Aschau1_08 	178 	178
AgBMR029	 Pop_0 	Aschau1_08 	172 	182
AgBMR030	 Pop_0 	Aschau1_08 	172 	180
AgBMR031	 Pop_0 	Aschau1_08 	172 	172
AgBMR032	 Pop_0 	Aschau1_08 	172 	176
AgBMR033	 Pop_0 	Aschau1_08 	172 	182
AgBMR034	 Pop_0 	Aschau1_08 	178 	182
AgBMR035	 Pop_0 	Aschau1_08 	172 	172
AgBMR036	 Pop_0 	Aschau1_08 	172 	182
AgBMR037	 Pop_0 	Aschau1_08 	170 	182
AgBMR038	 Pop_0 	Aschau1_08 	166 	178
AgBPA001	 Pop_0 	Aschau1_08 	172 	172
AgBPA002	 Pop_0 	Aschau1_08 	170 	180
AgBPA003	 Pop_0 	Aschau1_08 	172 	178
AgBPA004	 Pop_0 	Aschau1_08 	172 	172
AgBPA005	 Pop_0 	Aschau1_08 	172 	182
AgBPA006	 Pop_0 	Aschau1_08 	172 	178
AgBPA007	 Pop_0 	Aschau1_08 	172 	174
AgBPA008	 Pop_0 	Aschau1_08 	172 	176
AgBPA009	 Pop_0 	Aschau1_08 	0 	0
AgBPA010	 Pop_0 	Aschau1_08 	172 	172
AgBPA011	 Pop_0 	Aschau1_08 	172 	172
AgBPA012	 Pop_0 	Aschau1_08 	172 	178
AgBPA013	 Pop_0 	Aschau1_08 	172 	172
AgBPA014	 Pop_0 	Aschau1_08 	172 	178
AgBPA015	 Pop_0 	Aschau1_08 	172 	174
AgBPA016	 Pop_0 	Aschau1_08 	172 	180
AgBPA017	 Pop_0 	Aschau1_08 	0 	0
AgBPA018	 Pop_0 	Aschau1_08 	172 	174
AgBPA019	 Pop_0 	Aschau1_08 	172 	172
AgBPA020	 Pop_0 	Aschau1_08 	172 	172
AgBPA021	 Pop_0 	Aschau1_08 	170 	182
AgBPA022	 Pop_0 	Aschau1_08 	178 	182
AgBPA023	 Pop_0 	Aschau1_08 	178 	180
AgBPA024	 Pop_0 	Aschau1_08 	176 	178
AgBPA025	 Pop_0 	Aschau1_08 	178 	182
AgBPA026	 Pop_0 	Aschau1_08 	170 	172
AgBPA027	 Pop_0 	Aschau1_08 	178 	182
AgBPA028	 Pop_0 	Aschau1_08 	172 	178
AgBPB001	 Pop_0 	Aschau1_08 	172 	172
AgBPB002	 Pop_0 	Aschau1_08 	172 	174
AgBPB003	 Pop_0 	Aschau1_08 	172 	172
AgBPB004	 Pop_0 	Aschau1_08 	172 	182
AgBPB005	 Pop_0 	Aschau1_08 	172 	182
AgBPB006	 Pop_0 	Aschau1_08 	166 	172
AgBPB007	 Pop_0 	Aschau1_08 	166 	180
AgBPB008	 Pop_0 	Aschau1_08 	172 	172
AgBPB009	 Pop_0 	Aschau1_08 	172 	172
AgBPB010	 Pop_0 	Aschau1_08 	172 	176
AgBPB011	 Pop_0 	Aschau1_08 	172 	180
AgBPB012	 Pop_0 	Aschau1_08 	172 	172
AgBPB013	 Pop_0 	Aschau1_08 	172 	172
AgBPB014	 Pop_0 	Aschau1_08 	176 	178
AgBPB015	 Pop_0 	Aschau1_08 	172 	172
AgBPB016	 Pop_0 	Aschau1_08 	172 	176
AgBPB017	 Pop_0 	Aschau1_08 	166 	172
AgBPB018	 Pop_0 	Aschau1_08 	172 	178
AgBPB019	 Pop_0 	Aschau1_08 	172 	172
AgBPB020	 Pop_0 	Aschau1_08 	172 	172
AgBPB021	 Pop_0 	Aschau1_08 	172 	172
AgBPB022	 Pop_0 	Aschau1_08 	172 	174
AgBPB023	 Pop_0 	Aschau1_08 	172 	188
AgBPB024	 Pop_0 	Aschau1_08 	172 	180
AgBPB025	 Pop_0 	Aschau1_08 	172 	198
AgBPB026	 Pop_0 	Aschau1_08 	172 	178
AgBPB027	 Pop_0 	Aschau1_08 	172 	178
AgBTM001	 Pop_1 	Aschau1_08 	0 	0
AgBTM002	 Pop_1 	Aschau1_08 	0 	0
AgBTM003	 Pop_1 	Aschau1_08 	0 	0
AgBTM004	 Pop_1 	Aschau1_08 	0 	0
AgBTM005	 Pop_1 	Aschau1_08 	180 	180
AgBTM006	 Pop_1 	Aschau1_08 	180 	180
AgBTM007	 Pop_1 	Aschau1_08 	180 	180
AgBTM008	 Pop_1 	Aschau1_08 	180 	180
AgBTM009	 Pop_1 	Aschau1_08 	0 	0
AgBTM010	 Pop_1 	Aschau1_08 	0 	0
AgBTM011	 Pop_1 	Aschau1_08 	0 	0
AgBTM012	 Pop_1 	Aschau1_08 	0 	0
AgBTM013	 Pop_1 	Aschau1_08 	0 	0
AgBTM014	 Pop_1 	Aschau1_08 	0 	0
